transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam
TX000202,1701659066,Ethereum,Mint,404,360,244.46,5.49,Native,Coinbase,1163,971,336.9,0,0.06,-0.04,0.1,0
TX000203,1704173125,Ethereum,Transfer,2647,1513,4368.16,5.27,Native,BridgeX,1211,982,1690.4,0,0.23,-0.01,0.19,0
TX000204,1702148815,BSC,Burn,487,581,464.33,44.74,Native,Coinbase,1187,1019,68.9,0,0.21,-0.01,0.0,0
TX000205,1704024066,Ethereum,Transfer,770,825,1189.46,4.43,ERC20,Coinbase,1131,1019,165.7,1,0.12,0.06,0.0,0
TX000206,1704506259,Solana,Mint,323,1565,215.16,15.21,Native,Binance,1181,1011,438.0,1,0.16,0.02,0.0,0
TX000207,1704135314,Ethereum,Bridge,236,1105,268.67,1.35,ERC20,Coinbase,1176,989,570.7,0,0.04,-0.04,0.0,0
TX000208,1700910681,Ethereum,Mint,1490,36,710.11,4.13,Native,Unknown DEX,1186,969,53.9,0,0.14,0.04,0.01,0
TX000209,1701607618,Ethereum,Bridge,813,117,3480.06,5.3,Stablecoin,OpenSea,1183,978,,0,0.12,-0.02,0.11,0
TX000210,1703896830,Polygon,Burn,523,496,225.98,11.54,Stablecoin,Coinbase,1208,1007,121.6,0,0.13,-0.09,0.15,0
TX000211,1704336787,Polygon,Mint,246,87,2151.29,,ERC20,OpenSea,1236,948,247.2,0,0.13,0.04,0.08,0
TX000212,1702755423,Solana,Transfer,178,312,2849.99,26.96,Native,Kraken,1199,977,26.9,0,0.31,0.02,0.1,0
TX000213,1702033350,Ethereum,Burn,174,327,209.78,2.56,Native,Coinbase,1188,1011,79.3,0,0.51,0.05,0.39,0
TX000214,1702311987,Ethereum,Mint,420,310,240.4,5.83,Native,Binance,1223,979,152.3,0,0.06,-0.03,0.0,0
TX000215,1704596200,BSC,Burn,1246,864,371.94,7.53,ERC20,Coinbase,1170,1084,117.6,0,0.32,-0.04,0.14,1
TX000216,1704671399,BSC,Bridge,1277,336,233.62,5.77,Meme,Binance,1176,969,35.1,0,0.13,-0.03,0.0,0
TX000217,1700071295,BSC,Burn,819,1015,659.35,2.38,ERC20,OpenSea,1187,985,403.8,0,0.23,0.0,0.17,0
TX000218,1700743974,Ethereum,Transfer,469,742,53.44,,Stablecoin,BridgeX,1200,1028,95.8,0,0.01,0.01,0.0,0
TX000219,1703445376,Ethereum,Mint,160,514,72.25,3.79,Stablecoin,Binance,1223,1002,92.2,0,0.13,0.0,0.0,0
TX000220,1703612600,Ethereum,Bridge,391,431,925.05,10.58,Native,OpenSea,1193,1049,50.0,0,0.59,0.09,0.38,0
TX000221,1700825816,Polygon,Burn,711,132,4247.67,7.65,Meme,Binance,1183,995,148.6,0,0.02,0.03,0.17,0
TX000222,1700374705,BSC,Swap,542,730,1276.95,3.98,Meme,,1194,943,160.9,1,0.12,-0.07,0.09,0
TX000223,1703717270,Polygon,Bridge,432,815,73.68,5.28,Stablecoin,Unknown DEX,1216,985,58.2,0,0.18,0.02,0.19,0
TX000224,1701856926,Ethereum,Bridge,335,336,136.64,2.22,Stablecoin,Kraken,1191,1039,173.4,0,0.04,-0.01,0.08,0
TX000225,1701658845,Polygon,Transfer,837,124,238.95,5.68,Stablecoin,BridgeX,1255,1013,372.9,0,0.08,-0.08,0.02,0
TX000226,1702026793,BSC,Transfer,1107,713,72.2,4.51,Stablecoin,Unknown Wallet,1274,996,36.5,0,0.1,0.07,0.14,0
TX000227,1700554594,Ethereum,Burn,770,805,27.17,5.54,Native,OpenSea,1231,955,334.2,0,0.05,-0.02,0.0,0
TX000228,1700147718,Solana,Swap,1667,418,734.41,6.33,Meme,Coinbase,1179,959,65.0,0,0.29,-0.08,0.15,0
TX000229,1704839567,BSC,Bridge,908,597,71.35,10.34,Stablecoin,Coinbase,1245,940,79.0,0,0.08,0.05,0.11,0
TX000230,1703504473,BSC,Burn,359,742,250.37,15.02,Stablecoin,Binance,1183,1045,41.5,1,0.08,0.03,0.01,0
TX000231,1702204664,Polygon,Swap,575,172,101.84,8.34,Native,Kraken,1268,1046,350.9,0,0.22,0.02,0.08,0
TX000232,1704341747,Ethereum,Burn,421,166,1012.93,18.64,Meme,Kraken,1188,978,417.9,0,0.06,0.02,0.0,0
TX000233,1701519163,Polygon,Bridge,474,615,280.64,5.22,Meme,Binance,1118,971,148.0,0,0.17,0.01,0.11,0
TX000234,1704567920,Solana,Burn,1356,359,183.47,5.99,Meme,Unknown DEX,1170,1001,272.4,1,0.18,0.01,0.18,1
TX000235,1700686976,Ethereum,Transfer,214,359,2814.37,38.51,Stablecoin,Coinbase,1116,995,235.8,0,0.18,0.04,0.38,0
TX000236,1702472189,Polygon,Transfer,7,1593,361.47,12.52,Native,Unknown DEX,1111,935,423.7,0,0.24,-0.0,0.18,0
TX000237,1703141259,Polygon,Mint,713,803,223.86,1.55,ERC20,Coinbase,1243,1044,235.9,0,0.23,0.01,0.2,0
TX000238,1700117796,Ethereum,Swap,119,147,397.0,4.51,Stablecoin,BridgeX,1234,973,314.0,0,0.28,-0.01,0.22,0
TX000239,1701241082,Ethereum,Bridge,100,260,1196.75,10.16,Meme,Unknown DEX,1247,1046,284.4,0,0.18,0.03,0.08,0
TX000240,1704892680,Ethereum,Swap,2933,886,907.62,16.34,Native,Coinbase,1215,986,33.8,0,0.15,0.02,0.1,0
TX000241,1704892306,BSC,Transfer,186,38,561.91,3.16,Meme,Kraken,1116,974,457.9,0,0.11,-0.01,0.1,0
TX000242,1704114639,Polygon,Bridge,136,193,222.63,7.4,Meme,Coinbase,1140,1016,266.4,1,0.04,0.09,0.05,0
TX000243,1702688130,BSC,Mint,127,207,117.17,6.33,Stablecoin,Coinbase,1231,979,129.5,0,0.12,-0.03,0.0,0
TX000244,1703674515,Ethereum,Transfer,318,247,2359.43,3.53,Meme,Binance,1178,950,168.3,0,0.24,0.09,0.18,0
TX000245,1701579159,BSC,Transfer,315,149,828.31,30.72,Native,Binance,1131,1033,34.5,0,0.18,-0.0,0.08,0
TX000246,1700907317,Polygon,Swap,600,513,1110.38,1.92,Meme,BridgeX,1212,1013,256.5,0,0.12,-0.02,0.04,0
TX000247,1702485367,Ethereum,Burn,65,251,2125.81,8.29,Meme,Kraken,1197,986,276.7,0,0.04,0.03,0.04,0
TX000248,1704515488,Polygon,Swap,605,390,625.13,1.24,Native,,1170,1045,,0,0.15,0.01,0.21,0
TX000249,1700668234,Polygon,Transfer,362,159,3731.63,16.74,Stablecoin,,1219,1003,404.3,1,0.11,-0.02,0.01,0
TX000250,1700378480,Ethereum,Swap,139,987,109.0,9.35,Stablecoin,Coinbase,1220,1011,,0,0.14,-0.04,0.22,0
TX000251,1700791971,Ethereum,Burn,903,115,377.79,6.11,Native,BridgeX,1224,1005,214.7,0,0.1,-0.01,0.15,0
TX000252,1700501157,BSC,Mint,385,1049,217.61,4.95,ERC20,Unknown Wallet,1186,1002,1113.6,0,0.15,0.02,0.07,0
TX000253,1704378727,Polygon,Bridge,757,98,949.15,9.0,Native,Kraken,1161,1010,122.6,0,0.21,0.02,0.19,0
TX000254,1704124499,Solana,Transfer,1519,231,30.56,3.29,Meme,Coinbase,1174,1045,130.3,0,0.04,0.03,0.12,0
TX000255,1702613501,BSC,Swap,261,755,83.06,16.31,Stablecoin,Coinbase,1196,1022,144.1,0,0.2,0.04,0.15,0
TX000256,1702921944,Ethereum,Transfer,1369,339,91.19,16.67,Stablecoin,Kraken,1190,996,73.7,0,0.11,0.01,0.19,0
TX000257,1704327576,Ethereum,Bridge,134,135,91.93,,Native,OpenSea,1200,987,214.3,0,0.18,0.03,0.09,0
TX000258,1704962140,Polygon,Swap,150,544,203.52,3.52,Meme,Binance,1144,977,40.0,0,0.28,0.13,0.16,0
TX000259,1703083153,Ethereum,Mint,653,68,663.1,15.71,Meme,Unknown DEX,1231,1007,48.5,0,0.1,0.07,0.09,0
TX000260,1702799487,Polygon,Bridge,64,121,199.66,2.84,Meme,Coinbase,1234,1089,242.4,0,0.14,0.03,0.22,0
TX000261,1702904941,Ethereum,Burn,363,148,236.18,20.26,ERC20,Kraken,1225,1007,45.6,0,0.15,0.01,0.21,0
TX000262,1702100021,Ethereum,Burn,144,439,542.01,4.71,Native,BridgeX,1165,996,130.1,1,0.22,0.0,0.19,0
TX000263,1704975778,Ethereum,Transfer,507,401,4650.85,3.87,Stablecoin,Unknown Wallet,1176,1013,99.6,0,0.13,0.02,0.11,0
TX000264,1701360828,Ethereum,Burn,986,366,383.14,4.44,Stablecoin,Binance,1227,1001,335.4,0,0.05,-0.01,0.16,0
TX000265,1700618467,BSC,Swap,26,51,281.77,8.32,ERC20,Coinbase,1186,982,59.2,0,0.1,0.11,0.21,0
TX000266,1702135619,Ethereum,Burn,319,757,738.59,14.82,Native,,1251,1004,173.9,0,0.07,0.01,0.09,0
TX000267,1703955488,Solana,Mint,787,70,1045.05,4.85,Stablecoin,Binance,1224,983,114.2,0,0.08,0.03,0.12,0
TX000268,1704674351,BSC,Swap,251,1396,183.72,4.9,Native,Unknown DEX,1206,963,73.4,0,0.16,-0.03,0.17,0
TX000269,1701707923,BSC,Transfer,25,33,92.9,11.53,Stablecoin,Binance,1207,1003,110.0,0,0.16,-0.07,0.05,0
TX000270,1700128391,BSC,Transfer,536,1059,258.74,11.53,Meme,Coinbase,1150,1060,218.1,0,0.08,-0.11,0.0,0
TX000271,1701017026,BSC,Burn,76,176,3365.31,7.01,Meme,Binance,1177,1060,43.8,0,0.22,0.07,0.27,0
TX000272,1704301754,Ethereum,Burn,277,601,131.34,8.31,Stablecoin,Kraken,1188,1009,26.9,0,0.2,0.1,0.16,0
TX000273,1702269042,Solana,Transfer,2795,202,878.81,19.54,Native,Binance,1176,1015,96.9,0,0.08,0.06,0.09,0
TX000274,1701983509,BSC,Swap,304,636,1590.15,50.29,Meme,Coinbase,1239,1003,39.6,0,0.06,-0.05,0.0,0
TX000275,1700116381,Ethereum,Bridge,1110,328,1078.12,7.74,ERC20,Unknown Wallet,1213,986,340.5,0,0.09,0.06,0.21,0
TX000276,1701521701,BSC,Transfer,1178,374,371.41,3.45,ERC20,Binance,1230,1016,128.9,0,0.05,-0.06,0.15,0
TX000277,1701620197,BSC,Mint,182,630,65.85,4.3,Meme,BridgeX,1234,1061,159.7,0,0.13,0.05,0.0,0
TX000278,1702231660,Ethereum,Swap,543,71,366.24,4.02,Native,Coinbase,1212,1008,147.7,0,0.43,-0.01,0.07,1
TX000279,1701778226,Solana,Bridge,1767,154,61.92,4.72,ERC20,Coinbase,1169,1040,126.4,0,0.08,0.08,0.16,0
TX000280,1701199386,Ethereum,Bridge,559,918,218.57,15.07,Meme,OpenSea,1156,1037,366.1,1,0.06,-0.04,0.09,0
TX000281,1703438618,BSC,Swap,1006,779,352.11,39.62,Stablecoin,BridgeX,1202,1037,754.4,0,0.12,-0.0,0.11,0
TX000282,1702014484,Solana,Transfer,372,2317,367.1,11.89,Meme,Binance,1228,946,341.7,0,0.29,-0.02,0.22,0
TX000283,1702937629,Ethereum,Bridge,762,11,263.83,12.65,Native,Coinbase,1217,992,168.3,1,0.11,0.05,0.16,0
TX000284,1702457184,Ethereum,Mint,13,76,81.42,,Meme,Kraken,1242,1019,207.7,0,0.1,0.02,0.0,1
TX000285,1703143963,Ethereum,Swap,929,205,305.02,13.88,Meme,Unknown Wallet,1226,993,76.7,0,0.07,0.06,0.0,0
TX000286,1704103022,Ethereum,Burn,668,591,332.85,2.61,Stablecoin,BridgeX,1200,1026,844.2,0,0.46,-0.09,0.37,0
TX000287,1701418175,Ethereum,Transfer,266,189,661.32,5.44,Native,Coinbase,1200,982,159.1,0,0.22,0.01,0.3,0
TX000288,1703806688,Polygon,Swap,323,212,304.51,5.55,Native,Binance,1188,1012,617.9,0,0.11,0.02,0.1,0
TX000289,1704924207,Polygon,Mint,237,129,166.25,4.7,Native,Coinbase,1151,1007,123.4,0,0.12,0.02,0.08,0
TX000290,1703772962,Polygon,Bridge,445,1201,934.46,4.61,Stablecoin,Coinbase,1167,1041,8.6,0,0.09,0.07,0.32,0
TX000291,1704191423,Ethereum,Transfer,69,396,1269.4,5.17,Stablecoin,Unknown DEX,1162,977,215.3,1,0.03,-0.04,0.01,0
TX000292,1704041776,Polygon,Transfer,1118,86,569.61,3.55,ERC20,Kraken,1167,1054,289.7,0,0.06,0.03,0.0,0
TX000293,1702727423,BSC,Swap,390,436,275.13,15.63,Native,Binance,1217,1037,24.6,0,0.09,0.01,0.02,0
TX000294,1701760427,Ethereum,Swap,26,86,839.73,12.91,Meme,Kraken,1195,1005,120.8,0,0.21,-0.01,0.07,0
TX000295,1704318427,BSC,Mint,483,158,723.05,20.63,Native,Kraken,1262,971,738.2,0,0.08,0.04,0.0,0
TX000296,1703451356,Ethereum,Burn,1600,595,230.61,3.69,Stablecoin,Binance,1187,1001,268.1,0,0.08,-0.08,0.11,0
TX000297,1701131565,Solana,Swap,54,709,533.88,4.71,Stablecoin,Binance,1204,982,47.6,0,0.1,0.09,0.22,0
TX000298,1703444084,BSC,Swap,78,283,160.31,21.72,Meme,BridgeX,1146,1006,69.2,1,0.09,-0.05,0.0,0
TX000299,1702927109,Polygon,Swap,293,91,583.13,7.48,Native,Coinbase,1163,1002,,0,0.11,-0.01,0.09,0
TX000300,1704372578,Polygon,Mint,798,118,153.9,8.25,Native,Binance,1219,1039,77.9,1,0.15,0.04,0.21,1
TX000301,1702509079,Polygon,Bridge,556,387,198.7,4.58,Native,Binance,1189,1028,106.1,1,0.08,0.03,0.13,0
TX000302,1702887004,Ethereum,Burn,367,444,486.34,9.4,Meme,Coinbase,1238,1051,201.7,0,0.18,0.01,0.08,0
TX000303,1701931760,BSC,Mint,2955,1014,801.95,27.54,ERC20,Binance,1270,1042,518.2,0,0.32,-0.05,0.2,0
TX000304,1700131373,Polygon,Swap,123,156,322.69,10.63,Stablecoin,BridgeX,1206,1019,1452.6,0,0.13,0.04,0.05,0
TX000305,1700115294,Ethereum,Bridge,1034,473,483.87,19.15,Meme,Coinbase,1188,997,97.2,1,0.16,-0.02,0.24,0
TX000306,1703132514,Solana,Swap,79,1,73.09,8.06,Stablecoin,Unknown DEX,1200,976,52.6,1,0.25,0.02,0.14,0
TX000307,1704842611,BSC,Mint,118,318,897.33,3.2,Stablecoin,Binance,1187,1004,48.9,0,0.13,0.07,0.04,0
TX000308,1704335868,Ethereum,Transfer,210,253,301.43,6.0,Native,Unknown Wallet,1155,986,75.2,0,0.26,-0.08,0.0,0
TX000309,1701426388,BSC,Swap,1238,64,19.43,10.87,ERC20,Kraken,1173,1076,87.9,0,0.15,-0.03,0.09,0
TX000310,1703851424,Polygon,Bridge,352,1109,1428.69,,ERC20,Unknown Wallet,1224,966,91.0,0,0.11,-0.01,0.0,0
TX000311,1702215167,BSC,Burn,302,57,557.44,20.9,Meme,Kraken,1180,992,114.4,0,0.08,-0.01,0.0,0
TX000312,1703886402,BSC,Transfer,404,154,970.74,10.03,Stablecoin,Binance,1186,959,357.3,0,0.03,0.02,0.19,0
TX000313,1700689944,BSC,Swap,598,662,320.26,10.68,Stablecoin,Unknown DEX,1242,976,60.6,0,0.11,0.03,0.32,0
TX000314,1700688105,BSC,Swap,330,99,606.56,7.63,Native,Coinbase,1205,946,299.9,0,0.14,0.03,0.06,0
TX000315,1702610910,Ethereum,Bridge,1970,39,681.86,36.92,ERC20,BridgeX,1162,994,240.8,0,0.05,0.01,0.13,0
TX000316,1701989173,Ethereum,Transfer,87,1742,186.5,9.82,Stablecoin,Coinbase,1190,994,46.2,0,0.12,0.08,0.13,0
TX000317,1703080761,Ethereum,Transfer,387,173,77.13,9.15,Native,Unknown DEX,1183,904,301.5,0,0.06,-0.03,0.27,0
TX000318,1701414466,Ethereum,Transfer,322,31,112.74,10.96,Native,Unknown DEX,1192,933,344.2,0,0.15,0.01,0.15,0
TX000319,1700445101,Ethereum,Swap,707,76,121.97,,Native,Binance,1123,967,300.3,0,0.12,0.01,0.0,0
TX000320,1701105534,BSC,Transfer,1979,125,489.29,7.74,Stablecoin,BridgeX,1174,969,280.7,1,0.09,0.08,0.12,0
TX000321,1703227802,BSC,Swap,204,1589,353.58,6.17,ERC20,Unknown DEX,1165,995,33.5,0,0.06,0.09,0.09,0
TX000322,1701583593,Ethereum,Swap,1865,8,56.63,5.3,Stablecoin,Binance,1208,992,68.0,0,0.1,-0.03,0.2,0
TX000323,1701803649,Ethereum,Transfer,1055,787,5215.41,16.26,Meme,Coinbase,1267,1004,135.8,0,0.16,-0.04,0.03,0
TX000324,1701224665,Ethereum,Mint,997,759,196.02,8.41,Native,Coinbase,1193,1027,53.9,1,0.11,0.04,0.13,0
TX000325,1702294544,Ethereum,Burn,45,346,142.74,3.0,Native,BridgeX,1212,970,257.8,0,0.11,0.03,0.21,0
TX000326,1704353127,Ethereum,Burn,1693,1350,75.34,7.94,ERC20,Unknown DEX,1171,1049,1771.7,0,0.04,-0.01,0.06,0
TX000327,1700498863,BSC,Mint,1095,6,493.51,15.4,ERC20,BridgeX,1204,989,23.6,1,0.1,0.02,0.04,1
TX000328,1700367654,Ethereum,Transfer,692,341,223.52,6.98,Native,Coinbase,1196,1000,22.8,0,0.06,0.14,0.0,0
TX000329,1702676188,BSC,Swap,82,146,210.59,14.56,Stablecoin,OpenSea,1178,1004,203.3,1,0.28,0.0,0.38,1
TX000330,1703295990,Polygon,Bridge,326,717,403.04,14.57,Stablecoin,Unknown DEX,1220,1050,307.0,0,0.15,0.0,0.01,0
TX000331,1701492785,Ethereum,Mint,1100,95,60.91,30.24,ERC20,Unknown DEX,1213,1014,83.5,0,0.05,-0.01,0.0,0
TX000332,1700797079,Ethereum,Burn,345,1040,418.9,3.79,Native,BridgeX,1227,1019,40.3,1,0.18,-0.03,0.18,0
TX000333,1704858380,Ethereum,Burn,344,259,231.39,2.43,ERC20,BridgeX,1219,993,26.6,1,0.1,-0.04,0.04,1
TX000334,1704042787,Ethereum,Swap,188,73,762.21,,Stablecoin,Binance,1118,996,454.4,0,0.09,-0.08,0.13,0
TX000335,1703928083,Ethereum,Burn,31,17,423.05,19.68,Stablecoin,Coinbase,1246,943,38.5,0,0.14,0.17,0.12,0
TX000336,1702699015,Polygon,Burn,431,584,160.12,10.27,Native,Kraken,1243,1004,344.7,0,0.1,0.03,0.13,0
TX000337,1703414527,Ethereum,Swap,893,1318,441.37,27.63,Meme,Binance,1245,991,167.8,0,0.1,-0.07,0.05,0
TX000338,1701286125,Solana,Transfer,94,1751,138.76,2.65,Native,Coinbase,1149,950,391.3,0,0.19,0.06,0.14,0
TX000339,1703740047,Ethereum,Burn,1345,1037,615.59,10.94,Native,Coinbase,1209,962,79.6,0,0.14,0.05,0.0,0
TX000340,1700448982,Polygon,Transfer,486,246,1272.65,11.64,Meme,Coinbase,1250,967,45.7,0,0.13,0.02,0.18,0
TX000341,1701172622,Polygon,Bridge,1003,1181,398.27,15.86,Native,BridgeX,1206,1019,153.2,0,0.19,-0.04,0.22,0
TX000342,1702503771,Ethereum,Transfer,659,515,587.99,3.22,Stablecoin,Kraken,1129,1004,248.2,0,0.07,-0.01,0.02,0
TX000343,1703177825,Ethereum,Swap,86,32,89.66,22.81,Stablecoin,OpenSea,1221,974,309.1,0,0.2,-0.04,0.05,0
TX000344,1700996161,BSC,Swap,1422,93,101.43,16.65,Stablecoin,,1233,999,78.6,0,0.12,0.01,0.19,0
TX000345,1704183839,Solana,Swap,759,243,50.26,5.64,ERC20,OpenSea,1225,992,359.1,0,0.1,0.08,0.0,0
TX000346,1700666326,Ethereum,Burn,21,182,90.74,7.08,Native,Coinbase,1236,1007,103.9,0,0.17,-0.05,0.0,0
TX000347,1700649150,Ethereum,Mint,520,204,484.07,19.96,Stablecoin,OpenSea,1228,1053,307.4,1,0.09,-0.04,0.05,0
TX000348,1703375957,Ethereum,Burn,392,663,2261.9,3.8,Meme,OpenSea,1182,979,245.9,0,0.19,0.04,0.07,0
TX000349,1700118834,Ethereum,Transfer,1176,30,305.57,10.67,Meme,Kraken,1164,999,247.8,0,0.14,0.07,0.0,0
TX000350,1703239576,Solana,Bridge,78,465,152.19,9.7,Stablecoin,Unknown Wallet,1243,1030,73.2,0,0.32,-0.0,0.11,0
TX000351,1703198649,Polygon,Bridge,536,205,170.75,12.74,Stablecoin,Coinbase,1188,1014,165.2,0,0.23,0.09,0.35,0
TX000352,1704479125,Ethereum,Bridge,222,1070,87.46,2.81,ERC20,BridgeX,1250,972,229.5,1,0.01,-0.03,0.07,0
TX000353,1704249913,Ethereum,Bridge,169,29,517.68,4.93,Stablecoin,Binance,1208,1042,44.0,0,0.26,0.12,0.19,0
TX000354,1704422201,Ethereum,Mint,13,1781,1599.06,5.12,ERC20,OpenSea,1210,970,689.4,0,0.06,0.06,0.05,1
TX000355,1701079600,Polygon,Bridge,242,42,481.99,3.65,Native,Unknown DEX,1199,997,,1,0.32,0.02,0.25,0
TX000356,1701025715,Solana,Burn,302,284,8650.79,11.39,Meme,Binance,1222,978,105.1,0,0.12,0.08,0.0,0
TX000357,1701438533,Ethereum,Bridge,356,972,849.72,7.94,Stablecoin,BridgeX,1162,1008,644.1,0,0.19,-0.04,0.31,0
TX000358,1702281230,BSC,Swap,796,194,108.71,5.38,Meme,Unknown DEX,1185,960,322.6,0,0.22,0.01,0.12,0
TX000359,1703503157,Solana,Transfer,310,948,487.85,7.63,ERC20,Binance,1218,1036,54.2,0,0.18,0.06,0.04,0
TX000360,1700461243,Ethereum,Burn,130,1650,161.06,4.88,Stablecoin,Unknown DEX,1189,1026,213.4,0,0.07,0.0,0.12,0
TX000361,1702058852,Ethereum,Mint,304,65,193.38,4.8,Native,Unknown DEX,1262,1048,147.2,0,0.17,0.02,0.22,0
TX000362,1703259360,Ethereum,Burn,43,324,365.23,8.77,Native,Coinbase,1198,986,65.5,0,0.04,0.03,0.09,0
TX000363,1701985588,Ethereum,Swap,2146,131,3477.55,15.71,Meme,Unknown DEX,1188,1009,335.5,0,0.17,0.06,0.25,0
TX000364,1700251451,Ethereum,Bridge,41,728,82.12,9.48,Stablecoin,OpenSea,1141,980,146.3,0,0.22,-0.06,0.04,0
TX000365,1704197355,Solana,Bridge,135,57,313.71,1.55,ERC20,OpenSea,1173,1023,85.1,0,0.08,-0.13,0.0,0
TX000366,1701752683,BSC,Mint,335,745,238.76,,Stablecoin,Unknown DEX,1225,1049,126.6,0,0.03,0.1,0.0,0
TX000367,1701004646,Ethereum,Transfer,1625,562,783.75,10.55,Meme,BridgeX,1211,999,268.1,0,0.03,-0.02,0.09,0
TX000368,1700971525,Ethereum,Bridge,118,498,468.57,18.17,Native,Coinbase,1230,949,225.4,0,0.12,0.05,0.21,0
TX000369,1703867500,Polygon,Mint,306,284,413.55,40.1,Native,OpenSea,1157,990,45.0,0,0.09,-0.08,0.04,0
TX000370,1704383711,Ethereum,Bridge,2723,348,708.46,3.84,Stablecoin,Unknown Wallet,1226,970,238.7,0,0.12,-0.07,0.26,0
TX000371,1700449395,Ethereum,Burn,552,52,453.42,11.35,Native,Binance,1202,952,113.4,0,0.27,0.07,0.28,0
TX000372,1701260386,Ethereum,Mint,572,157,372.92,,Native,OpenSea,1231,1000,663.5,0,0.22,-0.02,0.0,0
TX000373,1703054390,Polygon,Mint,2192,1223,109.12,5.29,Meme,Binance,1242,1006,189.3,0,0.07,-0.01,0.04,0
TX000374,1703379569,Ethereum,Mint,423,291,460.73,,Native,Binance,1192,993,295.7,1,0.11,-0.04,0.1,0
TX000375,1702900603,Ethereum,Bridge,1,257,75.68,9.8,Stablecoin,Unknown DEX,1199,995,277.0,0,0.1,0.04,0.0,0
TX000376,1702967197,BSC,Mint,18,24,118.75,2.19,Meme,Unknown DEX,1176,1000,519.4,0,0.1,-0.01,0.12,0
TX000377,1700222866,Ethereum,Burn,686,1078,173.98,6.03,Meme,Unknown DEX,1157,969,209.0,0,0.19,0.04,0.22,0
TX000378,1701135248,Solana,Transfer,142,700,300.82,,Native,Kraken,1207,990,371.0,0,0.11,0.02,0.19,0
TX000379,1701646711,BSC,Transfer,390,48,2698.02,9.08,ERC20,BridgeX,1174,1023,187.0,0,0.04,-0.0,0.0,0
TX000380,1701423286,Ethereum,Swap,480,81,24.33,,ERC20,OpenSea,1214,1048,249.6,1,0.02,-0.11,0.0,1
TX000381,1703695961,Ethereum,Burn,660,66,684.78,7.71,ERC20,Binance,1233,1005,258.4,0,0.13,-0.1,0.23,0
TX000382,1703177945,BSC,Burn,52,529,1452.19,4.5,Stablecoin,BridgeX,1208,985,240.6,0,0.15,0.04,0.0,0
TX000383,1703413821,Ethereum,Mint,856,86,2062.67,6.36,ERC20,Coinbase,1189,1005,118.8,0,0.06,-0.0,0.21,0
TX000384,1700183062,Polygon,Swap,1516,2659,302.81,6.42,Meme,Binance,1193,1000,41.0,0,0.07,0.05,0.02,0
TX000385,1702491518,BSC,Burn,177,426,399.98,30.22,ERC20,Unknown DEX,1164,1032,350.0,0,0.06,0.01,0.28,0
TX000386,1702841992,BSC,Burn,287,1020,993.7,11.22,Meme,BridgeX,1178,1002,165.9,0,0.01,0.05,0.08,0
TX000387,1704294539,Solana,Burn,817,654,202.99,11.03,ERC20,Kraken,1198,1016,,0,0.2,-0.03,0.07,0
TX000388,1703220468,Ethereum,Bridge,171,12,74.89,5.99,Native,OpenSea,1222,1044,139.4,0,0.04,0.0,0.0,0
TX000389,1704944505,BSC,Burn,468,273,3126.96,1.66,Meme,Coinbase,1235,1028,,0,0.22,-0.06,0.26,0
TX000390,1700803328,Polygon,Bridge,647,224,85.18,3.08,Stablecoin,Unknown DEX,1154,1015,14.6,0,0.07,0.07,0.16,0
TX000391,1704062958,Polygon,Burn,1268,1520,3259.96,22.75,Meme,Unknown Wallet,1267,1022,134.7,0,0.15,0.03,0.12,0
TX000392,1701043233,BSC,Transfer,254,206,86.61,9.99,ERC20,Binance,1219,1002,206.9,0,0.07,0.03,0.34,0
TX000393,1701711741,Polygon,Bridge,407,581,363.24,126.53,Stablecoin,,1164,988,314.5,0,0.06,0.01,0.25,0
TX000394,1700529525,Ethereum,Bridge,122,445,271.19,6.86,Stablecoin,BridgeX,1224,991,430.5,0,0.03,0.06,0.08,0
TX000395,1700176615,BSC,Mint,220,667,177.22,8.79,Meme,OpenSea,1147,978,610.4,0,0.3,0.03,0.16,0
TX000396,1704381932,Ethereum,Burn,59,31,575.99,19.93,Native,Kraken,1169,1026,35.6,0,0.25,-0.04,0.12,0
TX000397,1702735988,Polygon,Swap,132,1335,871.75,20.29,Meme,Binance,1230,1022,644.2,1,0.07,0.03,0.0,0
TX000398,1704601020,Ethereum,Swap,254,2481,155.84,6.27,Stablecoin,Kraken,1213,1038,77.9,0,0.18,0.0,0.13,0
TX000399,1703699391,Ethereum,Swap,331,404,102.84,7.66,ERC20,Coinbase,1165,1030,254.2,0,0.07,0.05,0.14,0
TX000400,1700541252,Solana,Swap,736,89,1681.92,7.8,Stablecoin,Binance,1219,1017,512.1,0,0.31,-0.02,0.11,0
TX000401,1701686293,Ethereum,Transfer,367,1017,174.07,4.41,Native,Binance,1286,1020,109.7,0,0.11,-0.01,0.1,0
TX000402,1703612610,Ethereum,Swap,30,521,105.92,12.66,Native,BridgeX,1247,1008,254.7,0,0.09,0.09,0.01,0
TX000403,1702164367,Ethereum,Mint,845,488,272.81,5.77,ERC20,OpenSea,1127,1019,446.0,1,0.07,-0.03,0.22,0
